grid,velocity,T,density,Y_H2,Y_H,Y_O2,Y_O,Y_OH,Y_HO2,Y_H2O2,Y_H2O,Y_N2
0.027935546875000005,3.4062588658303015,452.74438181952763,0.5847277051860568,0.024245764700459083,1.3679731458768655e-05,0.22146456514515275,5.3209857282542296e-05,0.00024076089982175735,0.0006291460667782104,0.0001257629462248228,0.007291872827359048,0.745935237825463
0.027937500000000004,3.473857951181189,462.2289253113074,0.5733492739735359,0.024098745213088326,1.6278308158733264e-05,0.22097648109989546,6.0070810345747256e-05,0.00026977012963214976,0.0006328203176154013,0.0001306208187608015,0.007921077024671916,0.7458941362778314
0.027939453125000003,3.5434706465459356,472.00114998002783,0.5620856418528833,0.02394931170481901,1.9242078986640355e-05,0.22046007381628463,6.759276472983683e-05,0.0002999882951265668,0.0006335045249986585,0.00013517051270921855,0.008584459546229618,0.7458506567561158
0.027941406250000002,3.614936079665905,482.0399365307166,0.5509735002984871,0.023797553869375536,2.2597606838377546e-05,0.21991549037873553,7.57939251388524e-05,0.0003310837532076778,0.0006314368151221942,0.00013937101555635468,0.0092817363479144,0.7458049362881111
0.027945312500000003,3.762936317083141,502.8417636594444,0.5293031500772265,0.023490773175447673,3.0461044048451578e-05,0.21875652581727753,9.405465547342564e-05,0.00039410478132312273,0.0006200244043493877,0.00014653777832416626,0.010759066546266547,0.7457084517974896
0.027949218750000004,3.916146614284938,524.4189827253246,0.5085953886279694,0.023176037922165698,4.0112141938105575e-05,0.21749908018662853,0.000114992493141482,0.0004563747852565935,0.0006016258353194443,0.00015201539931066288,0.01235568593269657,0.7456040753035429
0.027953125000000002,4.0733330403325905,546.6074111385464,0.4889691442206503,0.02285393381570217,5.167229269830228e-05,0.21614836220802372,0.0001386189000646138,0.0005154429152811669,0.0005784254336607739,0.0001556711560137998,0.01406580356335189,0.7454920697152037
0.02795703125,4.233352882859409,569.253991131212,0.4704862277732272,0.022525014700615416,6.522176588527467e-05,0.21471010406719337,0.0001649270233657325,0.0005693373301199373,0.0005522710050066449,0.00015746319302763838,0.015883135637089017,0.7453725252776968
0.0279609375,4.395186738289113,592.2211747427727,0.4531626071538484,0.02218979802474694,8.080180313945541e-05,0.21318991095877513,0.00019391809559821864,0.0006167340544363673,0.0005246220692266982,0.00015743583044489415,0.0178013380993543,0.7452454410642779
0.027964843750000003,4.557953686845961,615.3890630831124,0.4369799398323592,0.021848759910765313,9.841977974312148e-05,0.21159271915366099,0.00022562641493265807,0.0006569948762520346,0.0004965686904491171,0.00015570482472880592,0.019814403252997662,0.7451108030964704
0.02796875,4.720913588282964,638.6558220738892,0.42189595955288073,0.021502330968963847,0.00011805592759337884,0.20992239975404028,0.00026014054364612363,0.0006901043307869986,0.00046888317960158514,0.00015243775324866936,0.021916995493441,0.744968652048678
0.02797265625,4.883460531614653,661.936903468842,0.40785307671678234,0.02115089390007165,0.00013967032310439596,0.20818151223237996,0.0002976192786975811,0.0007165465367137918,0.00044207765261594596,0.00014783417860443965,0.024104706841343575,0.7448191390564686
0.0279765625,5.0451109642049685,685.1635371166581,0.39478505944781417,0.02079478353933913,0.00016320921526543543,0.2063711921475937,0.0003383017258883386,0.0007371606826051964,0.0004164491207427218,0.00014210853347902623,0.026374223642331548,0.7446625713927549
0.027984375,5.365007566816831,731.2986277878016,0.37124541792326204,0.020081535405731144,0.0002149342939585702,0.2026094315255673,0.000428578702135908,0.0007637935850951861,0.00036977996814034685,0.0001282120729582175,0.03106813229241049,0.7443356021540029
