grid,velocity,T,density,Y_C2H4,Y_O2,Y_CO2,Y_CO,Y_H2O,Y_H2,Y_N2
0.013976562500000001,1.8311962491518745,643.5303740175758,0.5410334085134443,0.05773602401359822,0.19020140243985217,0.014826954374116776,0.002275807257742293,0.017458928019424613,0.0,0.7175008838952659
0.01398046875,1.9088577328545173,670.5661981695783,0.5190215010954639,0.05712495962980244,0.1878208908035362,0.016419334336557886,0.0024698832399422605,0.018641917710429046,0.0,0.7175230142797321
0.013984375,1.9904642954845668,698.9701211407647,0.49774192632303665,0.056467485144021404,0.18529624253473803,0.01814103086280415,0.0026761282363557256,0.019869432085065496,0.0,0.7175496811370151
0.0139921875,2.1650412037801456,759.7275950027571,0.45760640783400525,0.05504252703163415,0.17993386084728996,0.021896983521882896,0.003116065647705703,0.022396196859451697,0.0,0.7176143660920357
0.014,2.354505239582929,825.6471652685093,0.42078308879964443,0.05343374174187588,0.17402724373646142,0.026166105756425664,0.003605938858038083,0.025073705169262807,0.0,0.7176932647379362
0.014007812500000001,2.558545752158873,896.6262868858471,0.38722595241158675,0.05163208068668154,0.16756960477511657,0.030969325056775274,0.004151665301992003,0.027894528598478883,0.0,0.7177827955809557
0.014015625,2.7767443975372843,972.5268642593107,0.3567972316674287,0.04962910831188948,0.160558685155453,0.03631937556840209,0.004762290145942221,0.030851511309955365,0.0,0.7178790295083578
0.0140234375,3.008560294117842,1053.1686482897244,0.3293050775246077,0.04741713473774291,0.15299760200112053,0.04221808073873929,0.005451117676284586,0.03393777418668501,0.0,0.7179782906594276
0.014031249999999999,3.253244141245993,1138.2972388076419,0.30453715454859914,0.04498965591828789,0.14489632187473603,0.048653358310803266,0.006236434308004437,0.03714645248075616,0.0,0.7180777771074123
0.014039062499999998,3.50978911883118,1227.5648765564997,0.28227716155023697,0.0423425181930923,0.13627454069106956,0.055596020408947296,0.007141065974237341,0.04046981221349893,0.0,0.7181760425191545
0.014046874999999999,3.776834320558239,1320.4952690090945,0.2623183555074721,0.03947627478216179,0.12716672129832823,0.06299662930013739,0.00818983889459438,0.04389740008899739,0.0,0.7182731356357808
0.0140546875,4.052477842352565,1416.418531820434,0.24447578161276318,0.03640004147556046,0.11762967735057893,0.07078281422191726,0.00940423178460211,0.04741302371688396,0.0,0.7183702114504573
0.014062499999999999,4.334047504261237,1514.3939482637688,0.2285928966981633,0.0331366012558978,0.10775200368927364,0.07885761583056322,0.010794404599782502,0.050990804088551236,0.0,0.7184685705359315
0.014070312499999998,4.617901169457496,1613.145676751306,0.21454169194636702,0.029727507332188107,0.09766270891801887,0.08709970849931745,0.012350371214380108,0.0545913476441606,0.0,0.718568356391935
0.014078124999999999,4.899373594409321,1711.0505958201884,0.2022161089081432,0.02623592458424104,0.0875345404307918,0.09536651609909085,0.01403571254837959,0.05815986766350217,0.0,0.7186674386739946
0.0140859375,5.172986156563009,1806.215698701173,0.191520380981202,0.022744720801285995,0.07757725719645932,0.10350103462077823,0.01578766543848826,0.061628202081209144,0.0,0.7187611198617789
0.014093749999999999,5.43295880575093,1896.6555290650335,0.18235595161848592,0.019348578076962046,0.0680188139611457,0.11134245035436821,0.01752555684113228,0.06492157667315364,0.0,0.7188430240932382
0.014097656249999998,5.555686300621092,1939.3673016770795,0.1783276238615146,0.017704070931425862,0.06342301007143243,0.11513649152909572,0.01836669945102789,0.06649226613749498,0.0,0.7188774618795231
0.014101562499999998,5.672986273399802,1980.2070378293479,0.1746403981311594,0.01611958432955379,0.05901207304938891,0.1187973820110238,0.01917289211357909,0.06799147398048909,0.0,0.7189065945159654
0.014105468749999999,5.78437603114928,2019.0106365615577,0.17127734395424243,0.014604617036394098,0.0548071139932204,0.1223095803559192,0.019935932509277967,0.06941271225630677,0.0,0.7189300438488816
0.014109374999999999,5.889476637583331,2055.6469959624487,0.16822086455594254,0.013167037914671418,0.05082525171002917,0.12565989128835886,0.02064923805229538,0.07075093470220566,0.0,0.7189476463324395
0.014113281249999998,5.988022194343432,2090.0257339535337,0.16545243458953066,0.011812920235963757,0.047079284925839716,0.1288377181324843,0.021307989185180325,0.0720026335090438,0.0,0.7189594540114882
0.0141171875,6.0798578915345,2122.0916254565886,0.16295334171766115,0.010546490275022035,0.043577603743228485,0.13183520729804582,0.02190913305428946,0.07316584903580772,0.0,0.7189657165936065
0.014121093749999999,6.164937471362815,2151.828849037177,0.16070449679481963,0.00937017160794221,0.040324316827061564,0.13464729477559775,0.022451272982995138,0.07424009650990539,0.0,0.7189668472964981
0.014124999999999999,6.243312283699427,2179.252208454973,0.15868715843244877,0.00828471817188019,0.03731956347800989,0.13727164048955723,0.02293446643292515,0.07522623145103975,0.0,0.7189633799765878
0.014132812499999998,6.380549594682997,2227.361408516138,0.1552740553072031,0.006392715007755167,0.032068770118603186,0.14193637168613354,0.023724507316092488,0.07693276915864167,0.0,0.718944866712774
0.014140624999999999,6.493837122942518,2267.1895297416304,0.15256528421775117,0.004831471435382256,0.027713867826211467,0.14590304012451397,0.024308569520475064,0.07832817787922544,0.0,0.7189148732141919
0.0141484375,6.585716166757918,2299.6015656195336,0.15043684589476897,0.0035700294704387576,0.024167913218129763,0.14922607966184206,0.02471226992004905,0.07944635430096067,0.0,0.7188773534285798
0.014156249999999999,6.6590293123445194,2325.57102645229,0.1487806328197808,0.0025713229397847227,0.021329104724659566,0.1519767156923325,0.024962822220832768,0.08032482082302266,0.0,0.7188352135993678
0.014164062499999998,6.716631935032752,2346.08052377722,0.14750470149088366,0.001796853502700334,0.01909248609190436,0.15423341381263686,0.02508600798202775,0.08100096474273435,0.0,0.7187902738679963
0.014171874999999999,6.7612125704785395,2362.0583972764803,0.14653214062677802,0.0012095824620083982,0.017357534924647467,0.156074323244752,0.02510518282957955,0.0815098347837854,0.0,0.7187435417552273
0.014187499999999999,6.818750315319629,2382.990279717133,0.14529571375561362,0.0004944410351506258,0.015117390877239305,0.1587244961703551,0.02489583455291111,0.0821208968670418,0.0,0.7186469404973022
0.014203124999999999,6.850055824460072,2394.7532902406583,0.1446317189802143,0.000155081411568796,0.013892596339473385,0.16050346940085408,0.024502023549473548,0.08239986625770288,0.0,0.7185469630409274
0.014218749999999999,6.86597071732297,2401.0711305313207,0.14429648404629689,3.0024443051977554e-05,0.013266858953819476,0.16171280738140872,0.02404595029085448,0.08249332807326129,0.0,0.718451030857604
0.014234374999999999,6.874016508099904,2404.5095198552876,0.14412759488162263,2.023734402558459e-06,0.012948905444461692,0.16254509997940803,0.023629304951576478,0.08250572813163566,0.0,0.7183689377585157
0.014249999999999999,6.878730132763255,2406.622485306406,0.14402883180152853,0.0,0.012762046015227272,0.1631215129688853,0.02331022181735509,0.08249902855623784,0.0,0.7183071906422945
0.014265624999999999,6.881927100093521,2408.065766470593,0.14396192389934137,0.0,0.012635251400495531,0.1635212971589712,0.02308619560209182,0.0824931005738885,0.0,0.718264155264553
0.014281249999999999,6.884148774100441,2409.068461540838,0.14391546314700973,0.0,0.012547170746563138,0.16379859181966483,0.022930701386817378,0.08248903410644536,0.0,0.7182345019405094
0.014296874999999999,6.885695038213663,2409.765964630797,0.14388314408273542,0.0,0.012485926444681494,0.16399108007077462,0.02282259267073392,0.08248624083387558,0.0,0.7182141599799343
0.014312499999999999,6.886776111086062,2410.2531470395597,0.14386055626667657,0.0,0.012443179160839715,0.16412508690006755,0.02274714556220892,0.08248432733573799,0.0,0.7182002610411459
0.014343749999999999,6.887985518923108,2410.7966098575334,0.14383529392548228,0.0,0.012395583951703055,0.16427326786836147,0.02266317347600203,0.08248230197267581,0.0,0.7181856727312577
0.014374999999999999,6.888602901902488,2411.073491369904,0.14382239965410193,0.0,0.01237137093325448,0.16434827798333262,0.0226204648059241,0.08248131047416707,0.0,0.7181785758033218
0.014437499999999999,6.889013034033415,2411.2565900032328,0.14381383067806736,0.0,0.012355419800547926,0.16439712713460108,0.022592342087699183,0.08248071555259422,0.0,0.7181743954245576
0.014499999999999999,6.889135702063204,2411.311185983237,0.14381126343457748,0.0,0.012350688440619095,0.16441147240462436,0.022583998930810586,0.08248055268289034,0.0,0.7181732875410557
0.014624999999999999,6.889174250388842,2411.3284172003196,0.14381044674237523,0.0,0.012349226371342384,0.16441586841539696,0.022581406618777063,0.08248050182589267,0.0,0.7181729967685909
0.01475,6.889179696036202,2411.3309897263252,0.14381032267061045,0.0,0.01234903169010888,0.1644164680379066,0.022581045645570008,0.08248048886452322,0.0,0.7181729657618915
0.015,6.8891803889761825,2411.3315641714194,0.14381029310220556,0.0,0.012349025237108792,0.16441653492327168,0.022581000123471286,0.0824804733665579,0.0,0.7181729663495903
0.01525,6.889180385899327,2411.33174561069,0.14381028346550662,0.0,0.01234904029035329,0.1644165321133505,0.02258099740890768,0.08248046029803088,0.0,0.7181729698893577
0.0155,6.889180349327245,2411.331842559837,0.14381027861561307,0.0,0.012349052908915378,0.16441652870331258,0.022580995839864122,0.08248044939984933,0.0,0.7181729731480587
0.016,6.889180308245328,2411.331902514579,0.14381027661621773,0.0,0.012349068146067963,0.16441652940047613,0.022580990470683356,0.08248043383436628,0.0,0.7181729781484063
0.017,6.889180239079529,2411.331838331647,0.14381028267282356,0.0,0.012349079000769656,0.16441654232170919,0.022580978059254384,0.08248041724418759,0.0,0.7181729833740791
0.018000000000000002,6.889180173750276,2411.331728089792,0.14381029103961626,0.0,0.01234908208003633,0.16441655958313595,0.022580965624939383,0.08248040713850191,0.0,0.7181729855733864
0.02,6.889180026839526,2411.331519591341,0.14381030639585546,0.0,0.012349081815584596,0.16441659478522958,0.022580943074682547,0.08248039410233815,0.0,0.7181729862221651
0.024,6.88917966201593,2411.3312428070685,0.14381032649601777,0.0,0.012349078043330582,0.16441664265857778,0.022580913145840913,0.08248038029766884,0.0,0.7181729858545819
0.032,6.889178842358149,2411.330896246586,0.14381035028071662,0.0,0.012349067738026423,0.1644166927684799,0.022580881676885912,0.08248037237417696,0.0,0.7181729854424308
0.04,6.889178841601787,2411.330896246586,0.1438103502809628,0.0,0.01234906773936814,0.16441669278634366,0.02258088167933931,0.0824803723831384,6.5722254639490195e-21,0.7181729854118106
